date,product,sales,promotion,holiday
2024-02-18,Vitamin_C,55,0,0
2024-02-19,Vitamin_C,59,0,0
2024-02-20,Vitamin_C,68,0,0
2024-02-21,Vitamin_C,69,0,0
2024-02-22,Vitamin_C,63,0,0
2024-02-23,Vitamin_C,65,0,0
2024-02-24,Vitamin_C,56,0,0
2024-02-25,Vitamin_C,61,0,0
2024-02-26,Vitamin_C,60,0,0
2024-02-27,Vitamin_C,72,0,0
2024-02-28,Vitamin_C,71,0,0
2024-02-29,Vitamin_C,63,0,0
2024-03-01,Vitamin_C,64,0,0
2024-03-02,Vitamin_C,61,0,0
2024-03-03,Vitamin_C,62,0,0
2024-03-04,Vitamin_C,54,0,0
2024-03-05,Vitamin_C,68,0,0
2024-03-06,Vitamin_C,68,0,0
2024-03-07,Vitamin_C,65,0,0
2024-03-08,Vitamin_C,60,0,0
2024-03-09,Vitamin_C,58,0,0
2024-03-10,Vitamin_C,62,0,0
2024-03-11,Vitamin_C,64,0,0
2024-03-12,Vitamin_C,67,0,0
2024-03-13,Vitamin_C,70,0,0
2024-03-14,Vitamin_C,66,0,0
2024-03-15,Vitamin_C,62,0,0
2024-03-16,Vitamin_C,63,0,0
2024-03-17,Vitamin_C,57,0,0
2024-03-18,Vitamin_C,58,0,0
2024-03-19,Vitamin_C,66,0,0
2024-03-20,Vitamin_C,68,0,0
2024-03-21,Vitamin_C,67,0,0
2024-03-22,Vitamin_C,60,0,0
2024-03-23,Vitamin_C,60,0,0
2024-03-24,Vitamin_C,66,0,0
2024-03-25,Vitamin_C,65,0,0
2024-03-26,Vitamin_C,69,0,0
2024-03-27,Vitamin_C,67,0,0
2024-03-28,Vitamin_C,60,0,0
2024-03-29,Vitamin_C,53,0,0
2024-03-30,Vitamin_C,56,0,0
2024-03-31,Vitamin_C,51,0,0
2024-04-01,Vitamin_C,64,0,0
2024-04-02,Vitamin_C,65,0,0
2024-04-03,Vitamin_C,75,1,0
2024-04-04,Vitamin_C,74,1,0
2024-04-05,Vitamin_C,72,1,0
2024-04-06,Vitamin_C,59,0,0
2024-04-07,Vitamin_C,61,0,0
2024-04-08,Vitamin_C,74,1,0
2024-04-09,Vitamin_C,78,1,0
2024-04-10,Vitamin_C,78,1,0
2024-04-11,Vitamin_C,81,1,0
2024-04-12,Vitamin_C,82,1,0
2024-04-13,Vitamin_C,73,1,0
2024-04-14,Vitamin_C,75,1,0
2024-04-15,Vitamin_C,76,1,0
2024-04-16,Vitamin_C,72,1,0
2024-04-17,Vitamin_C,83,1,0
2024-04-18,Vitamin_C,79,1,0
2024-04-19,Vitamin_C,93,1,0
2024-04-20,Vitamin_C,78,1,0
2024-04-21,Vitamin_C,72,1,0
2024-04-22,Vitamin_C,82,1,0
2024-04-23,Vitamin_C,68,0,0
2024-04-24,Vitamin_C,66,0,0
2024-04-25,Vitamin_C,60,0,0
2024-04-26,Vitamin_C,59,0,0
2024-04-27,Vitamin_C,57,0,0
2024-04-28,Vitamin_C,59,0,0
2024-04-29,Vitamin_C,64,0,0
2024-04-30,Vitamin_C,68,0,0
2024-05-01,Vitamin_C,62,0,0
2024-05-02,Vitamin_C,65,0,0
2024-05-03,Vitamin_C,59,0,0
2024-05-04,Vitamin_C,65,0,0
2024-05-05,Vitamin_C,58,0,0
2024-05-06,Vitamin_C,60,0,0
2024-05-07,Vitamin_C,66,0,0
2024-05-08,Vitamin_C,67,0,0
2024-05-09,Vitamin_C,58,0,0
2024-05-10,Vitamin_C,61,0,0
2024-05-11,Vitamin_C,56,0,0
2024-05-12,Vitamin_C,58,0,0
2024-05-13,Vitamin_C,59,0,0
2024-05-14,Vitamin_C,62,0,0
2024-05-15,Vitamin_C,69,0,0
2024-05-16,Vitamin_C,67,0,0
2024-05-17,Vitamin_C,60,0,0
2024-05-18,Vitamin_C,51,0,0
2024-05-19,Vitamin_C,59,0,0
2024-05-20,Vitamin_C,56,0,0
2024-05-21,Vitamin_C,63,0,0
2024-05-22,Vitamin_C,69,0,0
2024-05-23,Vitamin_C,65,0,0
2024-05-24,Vitamin_C,60,0,0
2024-05-25,Vitamin_C,60,0,0
2024-05-26,Vitamin_C,59,0,0
2024-05-27,Vitamin_C,55,0,0
2024-05-28,Vitamin_C,64,0,0
2024-05-29,Vitamin_C,65,0,0
2024-05-30,Vitamin_C,62,0,0
2024-05-31,Vitamin_C,57,0,0
2024-06-01,Vitamin_C,53,0,0
2024-06-02,Vitamin_C,64,0,0
2024-06-03,Vitamin_C,59,0,0
2024-06-04,Vitamin_C,71,0,0
2024-06-05,Vitamin_C,62,0,0
2024-06-06,Vitamin_C,64,0,0
2024-06-07,Vitamin_C,59,0,0
2024-06-08,Vitamin_C,52,0,0
2024-06-09,Vitamin_C,55,0,0
2024-06-10,Vitamin_C,77,1,0
2024-06-11,Vitamin_C,84,1,0
2024-06-12,Vitamin_C,84,1,0
2024-06-13,Vitamin_C,79,1,0
2024-06-14,Vitamin_C,76,1,0
2024-06-15,Vitamin_C,76,1,0
2024-06-16,Vitamin_C,72,1,0
2024-06-17,Vitamin_C,84,1,0
2024-06-18,Vitamin_C,76,1,0
2024-06-19,Vitamin_C,68,0,0
2024-06-20,Vitamin_C,65,0,0
2024-06-21,Vitamin_C,49,0,0
2024-06-22,Vitamin_C,55,0,0
2024-06-23,Vitamin_C,51,0,0
2024-06-24,Vitamin_C,55,0,0
2024-06-25,Vitamin_C,60,0,0
2024-06-26,Vitamin_C,63,0,0
2024-06-27,Vitamin_C,63,0,0
2024-06-28,Vitamin_C,58,0,0
2024-06-29,Vitamin_C,54,0,0
2024-06-30,Vitamin_C,63,1,0
2024-07-01,Vitamin_C,75,1,0
2024-07-02,Vitamin_C,84,1,0
2024-07-03,Vitamin_C,72,1,0
2024-07-04,Vitamin_C,77,1,0
2024-07-05,Vitamin_C,78,1,0
2024-07-06,Vitamin_C,71,1,0
2024-07-07,Vitamin_C,67,1,0
2024-07-08,Vitamin_C,73,1,0
2024-07-09,Vitamin_C,73,1,0
2024-07-10,Vitamin_C,91,1,0
2024-07-11,Vitamin_C,75,1,0
2024-07-12,Vitamin_C,64,1,0
2024-07-13,Vitamin_C,48,0,0
2024-07-14,Vitamin_C,55,0,0
2024-07-15,Vitamin_C,61,0,0
2024-07-16,Vitamin_C,58,0,0
2024-07-17,Vitamin_C,64,0,0
2024-07-18,Vitamin_C,58,0,0
2024-07-19,Vitamin_C,57,0,0
2024-07-20,Vitamin_C,54,0,0
2024-07-21,Vitamin_C,53,0,0
2024-07-22,Vitamin_C,51,0,0
2024-07-23,Vitamin_C,63,0,0
2024-07-24,Vitamin_C,63,0,0
2024-07-25,Vitamin_C,60,0,0
2024-07-26,Vitamin_C,55,0,0
2024-07-27,Vitamin_C,49,0,0
2024-07-28,Vitamin_C,56,0,0
2024-07-29,Vitamin_C,59,0,0
2024-07-30,Vitamin_C,57,0,0
2024-07-31,Vitamin_C,65,0,0
2024-08-01,Vitamin_C,59,0,0
2024-08-02,Vitamin_C,54,0,0
2024-08-03,Vitamin_C,51,0,0
2024-08-04,Vitamin_C,52,0,0
2024-08-05,Vitamin_C,60,0,0
2024-08-06,Vitamin_C,63,0,0
2024-08-07,Vitamin_C,64,0,0
2024-08-08,Vitamin_C,58,0,0
2024-08-09,Vitamin_C,56,0,0
2024-08-10,Vitamin_C,48,0,0
2024-08-11,Vitamin_C,53,0,0
2024-08-12,Vitamin_C,55,0,0
2024-08-13,Vitamin_C,53,0,0
2024-08-14,Vitamin_C,55,0,0
2024-08-15,Vitamin_C,55,0,0
2024-08-16,Vitamin_C,54,0,0
2024-08-17,Vitamin_C,48,0,0
2024-08-18,Vitamin_C,49,0,0
2024-08-19,Vitamin_C,57,0,0
2024-08-20,Vitamin_C,57,0,0
2024-08-21,Vitamin_C,64,0,0
2024-08-22,Vitamin_C,61,0,0
2024-08-23,Vitamin_C,53,0,0
2024-08-24,Vitamin_C,52,0,0
2024-08-25,Vitamin_C,53,0,0
2024-08-26,Vitamin_C,54,0,0
2024-08-27,Vitamin_C,61,0,0
2024-08-28,Vitamin_C,63,0,0
2024-08-29,Vitamin_C,54,0,0
2024-08-30,Vitamin_C,53,0,0
2024-08-31,Vitamin_C,50,0,0
2024-09-01,Vitamin_C,53,0,0
2024-09-02,Vitamin_C,53,0,0
2024-09-03,Vitamin_C,57,0,0
2024-09-04,Vitamin_C,60,0,0
2024-09-05,Vitamin_C,60,0,0
2024-09-06,Vitamin_C,49,0,0
2024-09-07,Vitamin_C,46,0,0
2024-09-08,Vitamin_C,49,0,0
2024-09-09,Vitamin_C,53,0,0
2024-09-10,Vitamin_C,53,0,0
2024-09-11,Vitamin_C,64,0,0
2024-09-12,Vitamin_C,56,0,0
2024-09-13,Vitamin_C,51,0,0
2024-09-14,Vitamin_C,54,0,0
2024-09-15,Vitamin_C,52,0,0
2024-09-16,Vitamin_C,53,0,0
2024-09-17,Vitamin_C,59,0,0
2024-09-18,Vitamin_C,59,0,0
2024-09-19,Vitamin_C,61,0,0
2024-09-20,Vitamin_C,51,0,0
2024-09-21,Vitamin_C,45,0,0
2024-09-22,Vitamin_C,45,0,0
2024-09-23,Vitamin_C,59,0,0
2024-09-24,Vitamin_C,56,0,0
2024-09-25,Vitamin_C,61,0,0
2024-09-26,Vitamin_C,57,0,0
2024-09-27,Vitamin_C,51,0,0
2024-09-28,Vitamin_C,48,0,0
2024-09-29,Vitamin_C,55,0,0
2024-09-30,Vitamin_C,50,0,0
2024-10-01,Vitamin_C,57,0,0
2024-10-02,Vitamin_C,62,0,0
2024-10-03,Vitamin_C,53,0,0
2024-10-04,Vitamin_C,71,1,0
2024-10-05,Vitamin_C,61,1,0
2024-10-06,Vitamin_C,71,1,0
2024-10-07,Vitamin_C,59,1,0
2024-10-08,Vitamin_C,71,1,0
2024-10-09,Vitamin_C,79,1,0
2024-10-10,Vitamin_C,79,1,0
2024-10-11,Vitamin_C,53,0,0
2024-10-12,Vitamin_C,44,0,0
2024-10-13,Vitamin_C,52,0,0
2024-10-14,Vitamin_C,57,0,0
2024-10-15,Vitamin_C,56,0,0
2024-10-16,Vitamin_C,57,0,0
2024-10-17,Vitamin_C,54,0,0
2024-10-18,Vitamin_C,51,0,0
2024-10-19,Vitamin_C,49,0,0
2024-10-20,Vitamin_C,48,0,0
2024-10-21,Vitamin_C,51,0,0
2024-10-22,Vitamin_C,59,0,0
2024-10-23,Vitamin_C,59,0,0
2024-10-24,Vitamin_C,56,0,0
2024-10-25,Vitamin_C,53,0,0
2024-10-26,Vitamin_C,45,0,0
2024-10-27,Vitamin_C,52,0,0
2024-10-28,Vitamin_C,54,0,0
2024-10-29,Vitamin_C,60,0,0
2024-10-30,Vitamin_C,61,0,0
2024-10-31,Vitamin_C,61,0,0
2024-11-01,Vitamin_C,53,0,0
2024-11-02,Vitamin_C,54,0,0
2024-11-03,Vitamin_C,50,0,0
2024-11-04,Vitamin_C,55,0,0
2024-11-05,Vitamin_C,59,0,0
2024-11-06,Vitamin_C,63,0,0
2024-11-07,Vitamin_C,60,0,0
2024-11-08,Vitamin_C,54,0,0
2024-11-09,Vitamin_C,47,0,0
2024-11-10,Vitamin_C,54,0,0
2024-11-11,Vitamin_C,53,0,0
2024-11-12,Vitamin_C,57,0,0
2024-11-13,Vitamin_C,57,0,0
2024-11-14,Vitamin_C,58,0,0
2024-11-15,Vitamin_C,58,0,0
2024-11-16,Vitamin_C,58,1,0
2024-11-17,Vitamin_C,68,1,0
2024-11-18,Vitamin_C,77,1,0
2024-11-19,Vitamin_C,56,0,0
2024-11-20,Vitamin_C,60,0,0
2024-11-21,Vitamin_C,56,0,0
2024-11-22,Vitamin_C,56,0,0
2024-11-23,Vitamin_C,49,0,0
2024-11-24,Vitamin_C,48,0,0
2024-11-25,Vitamin_C,56,0,0
2024-11-26,Vitamin_C,64,0,0
2024-11-27,Vitamin_C,61,0,0
2024-11-28,Vitamin_C,60,0,0
2024-11-29,Vitamin_C,56,0,0
2024-11-30,Vitamin_C,53,1,0
2022-01-01,Antibiotic_A,39,0,0
2022-01-02,Antibiotic_A,49,0,0
2022-01-03,Antibiotic_A,49,0,0
2022-01-04,Antibiotic_A,58,0,0
2022-01-05,Antibiotic_A,53,0,0
2022-01-06,Antibiotic_A,56,0,0
2022-01-07,Antibiotic_A,52,0,0
2022-01-08,Antibiotic_A,44,0,0
2022-01-09,Antibiotic_A,50,0,0
2022-01-10,Antibiotic_A,47,0,0
2022-01-11,Antibiotic_A,56,0,0
2022-01-12,Antibiotic_A,60,0,0
2022-01-13,Antibiotic_A,55,0,0
2022-01-14,Antibiotic_A,56,0,0
2022-01-15,Antibiotic_A,48,0,0
2022-01-16,Antibiotic_A,46,0,0
2022-01-17,Antibiotic_A,60,0,0
2022-01-18,Antibiotic_A,60,0,0
2022-01-19,Antibiotic_A,52,0,0
2022-01-20,Antibiotic_A,52,0,0
2022-01-21,Antibiotic_A,47,0,0
2022-01-22,Antibiotic_A,66,1,0
2022-01-23,Antibiotic_A,69,1,0
2022-01-24,Antibiotic_A,73,1,0
2022-01-25,Antibiotic_A,66,1,0
2022-01-26,Antibiotic_A,75,1,0
2022-01-27,Antibiotic_A,57,1,0
2022-01-28,Antibiotic_A,45,0,0
2022-01-29,Antibiotic_A,45,0,0
2022-01-30,Antibiotic_A,53,0,0
2022-01-31,Antibiotic_A,48,0,0
2022-02-01,Antibiotic_A,61,0,0
2022-02-02,Antibiotic_A,61,0,0
2022-02-03,Antibiotic_A,54,0,0
2022-02-04,Antibiotic_A,49,0,0
2022-02-05,Antibiotic_A,51,0,0
2022-02-06,Antibiotic_A,47,0,0
2022-02-07,Antibiotic_A,51,0,0
2022-02-08,Antibiotic_A,57,0,0
2022-02-09,Antibiotic_A,52,0,0
2022-02-10,Antibiotic_A,51,0,0
2022-02-11,Antibiotic_A,51,0,0
2022-02-12,Antibiotic_A,62,1,0
2022-02-13,Antibiotic_A,69,1,0
2022-02-14,Antibiotic_A,68,1,0
2022-02-15,Antibiotic_A,71,1,0
2022-02-16,Antibiotic_A,79,1,0
2022-02-17,Antibiotic_A,66,1,0
2022-02-18,Antibiotic_A,64,1,0
2022-02-19,Antibiotic_A,68,1,0
2022-02-20,Antibiotic_A,55,1,0
2022-02-21,Antibiotic_A,53,0,0
2022-02-22,Antibiotic_A,62,0,0
2022-02-23,Antibiotic_A,60,0,0
2022-02-24,Antibiotic_A,56,0,0
2022-02-25,Antibiotic_A,52,0,0
2022-02-26,Antibiotic_A,50,0,0
2022-02-27,Antibiotic_A,50,0,0
2022-02-28,Antibiotic_A,56,0,0
2022-03-01,Antibiotic_A,56,0,0
2022-03-02,Antibiotic_A,57,0,0
2022-03-03,Antibiotic_A,59,0,0
2022-03-04,Antibiotic_A,52,0,0
2022-03-05,Antibiotic_A,53,0,0
2022-03-06,Antibiotic_A,52,0,0
2022-03-07,Antibiotic_A,53,0,0
2022-03-08,Antibiotic_A,61,0,0
2022-03-09,Antibiotic_A,64,0,0
2022-03-10,Antibiotic_A,59,0,0
2022-03-11,Antibiotic_A,55,0,0
2022-03-12,Antibiotic_A,50,0,0
2022-03-13,Antibiotic_A,54,0,0
2022-03-14,Antibiotic_A,54,0,0
2022-03-15,Antibiotic_A,60,0,0
2022-03-16,Antibiotic_A,68,0,0
2022-03-17,Antibiotic_A,59,0,0
2022-03-18,Antibiotic_A,52,0,0
2022-03-19,Antibiotic_A,49,0,0
2022-03-20,Antibiotic_A,51,0,0
2022-03-21,Antibiotic_A,58,0,0
2022-03-22,Antibiotic_A,60,0,0
2022-03-23,Antibiotic_A,59,0,0
2022-03-24,Antibiotic_A,56,0,0
2022-03-25,Antibiotic_A,54,0,0
2022-03-26,Antibiotic_A,51,0,0
2022-03-27,Antibiotic_A,53,0,0
2022-03-28,Antibiotic_A,59,0,0
2022-03-29,Antibiotic_A,83,1,0
2022-03-30,Antibiotic_A,73,1,0
2022-03-31,Antibiotic_A,71,1,0
2022-04-01,Antibiotic_A,54,0,0
2022-04-02,Antibiotic_A,45,0,0
2022-04-03,Antibiotic_A,56,0,0
2022-04-04,Antibiotic_A,57,0,0
2022-04-05,Antibiotic_A,62,0,0
2022-04-06,Antibiotic_A,56,0,0
2022-04-07,Antibiotic_A,57,0,0
2022-04-08,Antibiotic_A,50,0,0
2022-04-09,Antibiotic_A,57,0,0
2022-04-10,Antibiotic_A,55,0,0
2022-04-11,Antibiotic_A,54,0,0
2022-04-12,Antibiotic_A,55,0,0
2022-04-13,Antibiotic_A,61,0,0
2022-04-14,Antibiotic_A,61,0,0
2022-04-15,Antibiotic_A,48,0,0
2022-04-16,Antibiotic_A,57,1,0
2022-04-17,Antibiotic_A,60,1,0
2022-04-18,Antibiotic_A,75,1,0
2022-04-19,Antibiotic_A,59,0,0
2022-04-20,Antibiotic_A,60,0,0
2022-04-21,Antibiotic_A,58,0,0
2022-04-22,Antibiotic_A,51,0,0
2022-04-23,Antibiotic_A,46,0,0
2022-04-24,Antibiotic_A,56,0,0
2022-04-25,Antibiotic_A,60,0,0
2022-04-26,Antibiotic_A,60,0,0
2022-04-27,Antibiotic_A,61,0,0
2022-04-28,Antibiotic_A,62,0,0
2022-04-29,Antibiotic_A,54,0,0
2022-04-30,Antibiotic_A,49,0,0
2022-05-01,Antibiotic_A,52,0,0
2022-05-02,Antibiotic_A,60,0,0
2022-05-03,Antibiotic_A,59,0,0
2022-05-04,Antibiotic_A,58,0,0
2022-05-05,Antibiotic_A,70,1,0
2022-05-06,Antibiotic_A,67,1,0
2022-05-07,Antibiotic_A,62,1,0
2022-05-08,Antibiotic_A,66,1,0
2022-05-09,Antibiotic_A,70,1,0
2022-05-10,Antibiotic_A,77,1,0
2022-05-11,Antibiotic_A,73,1,0
2022-05-12,Antibiotic_A,78,1,0
2022-05-13,Antibiotic_A,60,1,0
2022-05-14,Antibiotic_A,65,1,0
2022-05-15,Antibiotic_A,61,1,0
2022-05-16,Antibiotic_A,62,1,0
2022-05-17,Antibiotic_A,58,0,0
2022-05-18,Antibiotic_A,61,0,0
2022-05-19,Antibiotic_A,54,0,0
2022-05-20,Antibiotic_A,52,0,0
2022-05-21,Antibiotic_A,46,0,0
2022-05-22,Antibiotic_A,54,0,0
2022-05-23,Antibiotic_A,60,0,0
2022-05-24,Antibiotic_A,63,0,0
2022-05-25,Antibiotic_A,62,0,0
2022-05-26,Antibiotic_A,59,0,0
2022-05-27,Antibiotic_A,46,0,0
2022-05-28,Antibiotic_A,50,0,0
2022-05-29,Antibiotic_A,49,0,0
2022-05-30,Antibiotic_A,57,0,0
2022-05-31,Antibiotic_A,50,0,0
2022-06-01,Antibiotic_A,59,0,0
2022-06-02,Antibiotic_A,55,0,0
2022-06-03,Antibiotic_A,55,0,0
2022-06-04,Antibiotic_A,53,0,0
2022-06-05,Antibiotic_A,47,0,0
2022-06-06,Antibiotic_A,51,0,0
2022-06-07,Antibiotic_A,58,0,0
2022-06-08,Antibiotic_A,63,0,0
2022-06-09,Antibiotic_A,56,0,0
2022-06-10,Antibiotic_A,47,0,0
2022-06-11,Antibiotic_A,47,0,0
2022-06-12,Antibiotic_A,50,0,0
2022-06-13,Antibiotic_A,54,0,0
2022-06-14,Antibiotic_A,55,0,0
2022-06-15,Antibiotic_A,56,0,0
2022-06-16,Antibiotic_A,52,0,0
2022-06-17,Antibiotic_A,54,0,0
2022-06-18,Antibiotic_A,45,0,0
2022-06-19,Antibiotic_A,47,0,0
2022-06-20,Antibiotic_A,51,0,0
2022-06-21,Antibiotic_A,52,0,0
2022-06-22,Antibiotic_A,55,0,0
2022-06-23,Antibiotic_A,58,0,0
2022-06-24,Antibiotic_A,46,0,0
2022-06-25,Antibiotic_A,44,0,0
2022-06-26,Antibiotic_A,44,0,0
2022-06-27,Antibiotic_A,52,0,0
2022-06-28,Antibiotic_A,62,0,0
2022-06-29,Antibiotic_A,56,0,0
2022-06-30,Antibiotic_A,54,0,0
2022-07-01,Antibiotic_A,47,0,0
2022-07-02,Antibiotic_A,47,0,0
2022-07-03,Antibiotic_A,51,0,0
2022-07-04,Antibiotic_A,52,0,0
2022-07-05,Antibiotic_A,77,1,0
2022-07-06,Antibiotic_A,76,1,0
2022-07-07,Antibiotic_A,63,1,0
2022-07-08,Antibiotic_A,49,0,0
2022-07-09,Antibiotic_A,51,0,0
2022-07-10,Antibiotic_A,48,0,0
2022-07-11,Antibiotic_A,55,0,0
2022-07-12,Antibiotic_A,61,0,0
2022-07-13,Antibiotic_A,55,0,0
2022-07-14,Antibiotic_A,54,0,0
2022-07-15,Antibiotic_A,51,0,0
2022-07-16,Antibiotic_A,48,0,0
2022-07-17,Antibiotic_A,49,0,0
2022-07-18,Antibiotic_A,46,0,0
2022-07-19,Antibiotic_A,52,0,0
2022-07-20,Antibiotic_A,54,0,0
2022-07-21,Antibiotic_A,56,0,0
2022-07-22,Antibiotic_A,44,0,0
2022-07-23,Antibiotic_A,50,0,0
2022-07-24,Antibiotic_A,48,0,0
2022-07-25,Antibiotic_A,53,0,0
2022-07-26,Antibiotic_A,51,0,0
2022-07-27,Antibiotic_A,55,0,0
2022-07-28,Antibiotic_A,53,0,0
2022-07-29,Antibiotic_A,48,0,0
2022-07-30,Antibiotic_A,46,0,0
2022-07-31,Antibiotic_A,45,0,0
2022-08-01,Antibiotic_A,50,0,0
2022-08-02,Antibiotic_A,56,0,0
2022-08-03,Antibiotic_A,51,0,0
2022-08-04,Antibiotic_A,71,1,0
2022-08-05,Antibiotic_A,65,1,0
2022-08-06,Antibiotic_A,63,1,0
2022-08-07,Antibiotic_A,64,1,0
2022-08-08,Antibiotic_A,69,1,0
2022-08-09,Antibiotic_A,68,1,0
2022-08-10,Antibiotic_A,67,1,0
2022-08-11,Antibiotic_A,77,1,0
2022-08-12,Antibiotic_A,45,0,0
2022-08-13,Antibiotic_A,44,0,0
2022-08-14,Antibiotic_A,43,0,0
2022-08-15,Antibiotic_A,53,0,0
2022-08-16,Antibiotic_A,51,0,0
2022-08-17,Antibiotic_A,56,0,0
2022-08-18,Antibiotic_A,46,0,0
2022-08-19,Antibiotic_A,46,0,0
2022-08-20,Antibiotic_A,44,0,0
2022-08-21,Antibiotic_A,44,0,0
2022-08-22,Antibiotic_A,47,0,0
2022-08-23,Antibiotic_A,50,0,0
2022-08-24,Antibiotic_A,55,0,0
2022-08-25,Antibiotic_A,63,1,0
2022-08-26,Antibiotic_A,56,1,0
2022-08-27,Antibiotic_A,49,1,0
2022-08-28,Antibiotic_A,64,1,0
2022-08-29,Antibiotic_A,54,1,0
2022-08-30,Antibiotic_A,57,1,0
2022-08-31,Antibiotic_A,58,1,0
2022-09-01,Antibiotic_A,50,0,0
2022-09-02,Antibiotic_A,45,0,0
2022-09-03,Antibiotic_A,67,1,0
2022-09-04,Antibiotic_A,67,1,0
2022-09-05,Antibiotic_A,69,1,0
2022-09-06,Antibiotic_A,65,1,0
2022-09-07,Antibiotic_A,62,1,0
2022-09-08,Antibiotic_A,55,0,0
2022-09-09,Antibiotic_A,49,0,0
2022-09-10,Antibiotic_A,61,1,0
2022-09-11,Antibiotic_A,58,1,0
2022-09-12,Antibiotic_A,54,1,0
2022-09-13,Antibiotic_A,58,1,0
2022-09-14,Antibiotic_A,66,1,0
2022-09-15,Antibiotic_A,65,1,0
2022-09-16,Antibiotic_A,66,1,0
2022-09-17,Antibiotic_A,62,1,0
2022-09-18,Antibiotic_A,41,0,0
2022-09-19,Antibiotic_A,51,0,0
2022-09-20,Antibiotic_A,50,0,0
2022-09-21,Antibiotic_A,46,0,0
2022-09-22,Antibiotic_A,48,0,0
2022-09-23,Antibiotic_A,49,0,0
2022-09-24,Antibiotic_A,44,0,0
2022-09-25,Antibiotic_A,45,0,0
2022-09-26,Antibiotic_A,51,0,0
2022-09-27,Antibiotic_A,48,0,0
2022-09-28,Antibiotic_A,49,0,0
2022-09-29,Antibiotic_A,43,0,0
2022-09-30,Antibiotic_A,48,0,0
2022-10-01,Antibiotic_A,44,0,0
2022-10-02,Antibiotic_A,46,0,0
2022-10-03,Antibiotic_A,44,0,0
2022-10-04,Antibiotic_A,47,0,0
2022-10-05,Antibiotic_A,48,0,0
2022-10-06,Antibiotic_A,47,0,0
2022-10-07,Antibiotic_A,50,0,0
2022-10-08,Antibiotic_A,46,0,0
2022-10-09,Antibiotic_A,42,0,0
2022-10-10,Antibiotic_A,49,0,0
2022-10-11,Antibiotic_A,50,0,0
2022-10-12,Antibiotic_A,54,0,0
2022-10-13,Antibiotic_A,46,0,0
2022-10-14,Antibiotic_A,48,0,0
2022-10-15,Antibiotic_A,40,0,0
2022-10-16,Antibiotic_A,46,0,0
2022-10-17,Antibiotic_A,47,0,0
2022-10-18,Antibiotic_A,49,0,0
2022-10-19,Antibiotic_A,58,0,0
2022-10-20,Antibiotic_A,51,0,0
2022-10-21,Antibiotic_A,45,0,0
2022-10-22,Antibiotic_A,45,0,0
2022-10-23,Antibiotic_A,40,0,0
2022-10-24,Antibiotic_A,51,0,0
2022-10-25,Antibiotic_A,52,0,0
2022-10-26,Antibiotic_A,55,0,0
2022-10-27,Antibiotic_A,46,0,0
2022-10-28,Antibiotic_A,45,0,0
2022-10-29,Antibiotic_A,43,0,0
2022-10-30,Antibiotic_A,48,0,0
2022-10-31,Antibiotic_A,50,0,0
2022-11-01,Antibiotic_A,51,0,0
2022-11-02,Antibiotic_A,54,0,0
2022-11-03,Antibiotic_A,55,0,0
2022-11-04,Antibiotic_A,46,0,0
2022-11-05,Antibiotic_A,43,0,0
2022-11-06,Antibiotic_A,39,0,0
2022-11-07,Antibiotic_A,48,0,0
2022-11-08,Antibiotic_A,48,0,0
2022-11-09,Antibiotic_A,53,0,0
2022-11-10,Antibiotic_A,54,0,0
2022-11-11,Antibiotic_A,41,0,0
2022-11-12,Antibiotic_A,51,1,0
2022-11-13,Antibiotic_A,58,1,0
2022-11-14,Antibiotic_A,59,1,0
2022-11-15,Antibiotic_A,66,1,0
2022-11-16,Antibiotic_A,64,1,0
2022-11-17,Antibiotic_A,66,1,0
2022-11-18,Antibiotic_A,66,1,0
2022-11-19,Antibiotic_A,54,1,0
2022-11-20,Antibiotic_A,41,0,0
2022-11-21,Antibiotic_A,50,0,0
2022-11-22,Antibiotic_A,53,0,0
2022-11-23,Antibiotic_A,54,0,0
2022-11-24,Antibiotic_A,52,0,0
2022-11-25,Antibiotic_A,50,0,0
2022-11-26,Antibiotic_A,44,0,0
2022-11-27,Antibiotic_A,47,0,0
2022-11-28,Antibiotic_A,53,0,0
2022-11-29,Antibiotic_A,51,0,0
2022-11-30,Antibiotic_A,48,0,0
2022-12-01,Antibiotic_A,55,0,0
2022-12-02,Antibiotic_A,56,0,0
2022-12-03,Antibiotic_A,46,0,0
2022-12-04,Antibiotic_A,48,0,0
2022-12-05,Antibiotic_A,50,0,0
2022-12-06,Antibiotic_A,60,0,0
2022-12-07,Antibiotic_A,56,0,0
2022-12-08,Antibiotic_A,53,0,0
2022-12-09,Antibiotic_A,52,0,0
2022-12-10,Antibiotic_A,45,0,0
2022-12-11,Antibiotic_A,44,0,0
2022-12-12,Antibiotic_A,75,1,0
2022-12-13,Antibiotic_A,69,1,0
2022-12-14,Antibiotic_A,64,1,0
2022-12-15,Antibiotic_A,77,1,0
2022-12-16,Antibiotic_A,74,1,0
2022-12-17,Antibiotic_A,49,0,0
2022-12-18,Antibiotic_A,48,0,0
2022-12-19,Antibiotic_A,50,0,0
2022-12-20,Antibiotic_A,58,0,0
2022-12-21,Antibiotic_A,58,0,0
2022-12-22,Antibiotic_A,53,0,0
2022-12-23,Antibiotic_A,52,0,0
2022-12-24,Antibiotic_A,46,0,0
2022-12-25,Antibiotic_A,46,0,0
2022-12-26,Antibiotic_A,49,0,0
2022-12-27,Antibiotic_A,58,0,0
