date,product,temperature,holiday,outbreak,sales
2024-05-13,ORS_Solution,25.84921118193807,0,0,82
2024-05-13,Paracetamol_500mg,25.84921118193807,0,0,55
2024-05-13,Antibiotic_A,25.84921118193807,0,0,26
2024-05-13,Sunscreen,25.84921118193807,0,0,25
2024-05-13,Travel_Antidiarrheal,25.84921118193807,0,0,25
2024-05-14,ORS_Solution,30.044798076017983,0,0,91
2024-05-14,Paracetamol_500mg,30.044798076017983,0,0,49
2024-05-14,Antibiotic_A,30.044798076017983,0,0,22
2024-05-14,Sunscreen,30.044798076017983,0,0,36
2024-05-14,Travel_Antidiarrheal,30.044798076017983,0,0,36
2024-05-15,ORS_Solution,26.458852366400794,0,0,86
2024-05-15,Paracetamol_500mg,26.458852366400794,0,0,32
2024-05-15,Antibiotic_A,26.458852366400794,0,0,38
2024-05-15,Sunscreen,26.458852366400794,0,0,21
2024-05-15,Travel_Antidiarrheal,26.458852366400794,0,0,21
2024-05-16,ORS_Solution,31.23132807282207,0,0,90
2024-05-16,Paracetamol_500mg,31.23132807282207,0,0,38
2024-05-16,Antibiotic_A,31.23132807282207,0,0,33
2024-05-16,Sunscreen,31.23132807282207,0,0,39
2024-05-16,Travel_Antidiarrheal,31.23132807282207,0,0,39
2024-05-17,ORS_Solution,30.27986595230496,0,0,94
2024-05-17,Paracetamol_500mg,30.27986595230496,0,0,34
2024-05-17,Antibiotic_A,30.27986595230496,0,0,23
2024-05-17,Sunscreen,30.27986595230496,0,0,33
2024-05-17,Travel_Antidiarrheal,30.27986595230496,0,0,33
2024-05-18,ORS_Solution,26.835744029512924,1,0,96
2024-05-18,Paracetamol_500mg,26.835744029512924,1,0,35
2024-05-18,Antibiotic_A,26.835744029512924,1,0,34
2024-05-18,Sunscreen,26.835744029512924,1,0,24
2024-05-18,Travel_Antidiarrheal,26.835744029512924,1,0,24
2024-05-19,ORS_Solution,32.91600090055143,1,0,105
2024-05-19,Paracetamol_500mg,32.91600090055143,1,0,31
2024-05-19,Antibiotic_A,32.91600090055143,1,0,26
2024-05-19,Sunscreen,32.91600090055143,1,0,47
2024-05-19,Travel_Antidiarrheal,32.91600090055143,1,0,47
2024-05-20,ORS_Solution,24.473341235355374,0,0,87
2024-05-20,Paracetamol_500mg,24.473341235355374,0,0,41
2024-05-20,Antibiotic_A,24.473341235355374,0,0,32
2024-05-20,Sunscreen,24.473341235355374,0,0,15
2024-05-20,Travel_Antidiarrheal,24.473341235355374,0,0,15
2024-05-21,ORS_Solution,24.426683879561384,0,0,82
2024-05-21,Paracetamol_500mg,24.426683879561384,0,0,36
2024-05-21,Antibiotic_A,24.426683879561384,0,0,24
2024-05-21,Sunscreen,24.426683879561384,0,0,18
2024-05-21,Travel_Antidiarrheal,24.426683879561384,0,0,18
2024-05-22,ORS_Solution,25.04616065275323,0,0,76
2024-05-22,Paracetamol_500mg,25.04616065275323,0,0,42
2024-05-22,Antibiotic_A,25.04616065275323,0,0,30
2024-05-22,Sunscreen,25.04616065275323,0,0,10
2024-05-22,Travel_Antidiarrheal,25.04616065275323,0,0,10
2024-05-23,ORS_Solution,23.210593188886243,0,0,78
2024-05-23,Paracetamol_500mg,23.210593188886243,0,0,34
2024-05-23,Antibiotic_A,23.210593188886243,0,0,30
2024-05-23,Sunscreen,23.210593188886243,0,0,29
2024-05-23,Travel_Antidiarrheal,23.210593188886243,0,0,29
2024-05-24,ORS_Solution,25.85006197676286,0,0,84
2024-05-24,Paracetamol_500mg,25.85006197676286,0,0,35
2024-05-24,Antibiotic_A,25.85006197676286,0,0,36
2024-05-24,Sunscreen,25.85006197676286,0,0,27
2024-05-24,Travel_Antidiarrheal,25.85006197676286,0,0,27
2024-05-25,ORS_Solution,27.183535591567047,1,0,98
2024-05-25,Paracetamol_500mg,27.183535591567047,1,0,41
2024-05-25,Antibiotic_A,27.183535591567047,1,0,30
2024-05-25,Sunscreen,27.183535591567047,1,0,26
2024-05-25,Travel_Antidiarrheal,27.183535591567047,1,0,26
2024-05-26,ORS_Solution,26.103711578333765,1,0,88
2024-05-26,Paracetamol_500mg,26.103711578333765,1,0,26
2024-05-26,Antibiotic_A,26.103711578333765,1,0,31
2024-05-26,Sunscreen,26.103711578333765,1,0,31
2024-05-26,Travel_Antidiarrheal,26.103711578333765,1,0,31
2024-05-27,ORS_Solution,24.935553288219882,0,0,79
2024-05-27,Paracetamol_500mg,24.935553288219882,0,0,39
2024-05-27,Antibiotic_A,24.935553288219882,0,0,31
2024-05-27,Sunscreen,24.935553288219882,0,0,14
2024-05-27,Travel_Antidiarrheal,24.935553288219882,0,0,14
2024-05-28,ORS_Solution,27.602847467770342,0,0,90
2024-05-28,Paracetamol_500mg,27.602847467770342,0,0,46
2024-05-28,Antibiotic_A,27.602847467770342,0,0,26
2024-05-28,Sunscreen,27.602847467770342,0,0,27
2024-05-28,Travel_Antidiarrheal,27.602847467770342,0,0,27
2024-05-29,ORS_Solution,25.176325405576105,0,0,73
2024-05-29,Paracetamol_500mg,25.176325405576105,0,0,45
2024-05-29,Antibiotic_A,25.176325405576105,0,0,29
2024-05-29,Sunscreen,25.176325405576105,0,0,17
2024-05-29,Travel_Antidiarrheal,25.176325405576105,0,0,17
2024-05-30,ORS_Solution,24.892493410885777,0,0,74
2024-05-30,Paracetamol_500mg,24.892493410885777,0,0,55
2024-05-30,Antibiotic_A,24.892493410885777,0,0,27
2024-05-30,Sunscreen,24.892493410885777,0,0,14
2024-05-30,Travel_Antidiarrheal,24.892493410885777,0,0,14
2024-05-31,ORS_Solution,23.067821644988086,0,0,73
2024-05-31,Paracetamol_500mg,23.067821644988086,0,0,33
2024-05-31,Antibiotic_A,23.067821644988086,0,0,24
2024-05-31,Sunscreen,23.067821644988086,0,0,26
2024-05-31,Travel_Antidiarrheal,23.067821644988086,0,0,26
2024-06-01,ORS_Solution,25.573403462267176,1,0,82
2024-06-01,Paracetamol_500mg,25.573403462267176,1,0,45
2024-06-01,Antibiotic_A,25.573403462267176,1,0,27
2024-06-01,Sunscreen,25.573403462267176,1,0,27
2024-06-01,Travel_Antidiarrheal,25.573403462267176,1,0,27
2024-06-02,ORS_Solution,25.52786690229535,1,0,84
2024-06-02,Paracetamol_500mg,25.52786690229535,1,0,36
2024-06-02,Antibiotic_A,25.52786690229535,1,0,31
2024-06-02,Sunscreen,25.52786690229535,1,0,19
2024-06-02,Travel_Antidiarrheal,25.52786690229535,1,0,19
2024-06-03,ORS_Solution,26.98046944137962,0,0,83
2024-06-03,Paracetamol_500mg,26.98046944137962,0,0,53
2024-06-03,Antibiotic_A,26.98046944137962,0,0,26
2024-06-03,Sunscreen,26.98046944137962,0,0,22
2024-06-03,Travel_Antidiarrheal,26.98046944137962,0,0,22
2024-06-04,ORS_Solution,25.433479496317045,0,0,74
2024-06-04,Paracetamol_500mg,25.433479496317045,0,0,33
2024-06-04,Antibiotic_A,25.433479496317045,0,0,26
2024-06-04,Sunscreen,25.433479496317045,0,0,27
2024-06-04,Travel_Antidiarrheal,25.433479496317045,0,0,27
2024-06-05,ORS_Solution,26.872327992902775,0,0,88
2024-06-05,Paracetamol_500mg,26.872327992902775,0,0,42
2024-06-05,Antibiotic_A,26.872327992902775,0,0,26
2024-06-05,Sunscreen,26.872327992902775,0,0,22
2024-06-05,Travel_Antidiarrheal,26.872327992902775,0,0,22
2024-06-06,ORS_Solution,21.873181991851368,0,0,76
2024-06-06,Paracetamol_500mg,21.873181991851368,0,0,47
2024-06-06,Antibiotic_A,21.873181991851368,0,0,29
2024-06-06,Sunscreen,21.873181991851368,0,0,20
2024-06-06,Travel_Antidiarrheal,21.873181991851368,0,0,20
2024-06-07,ORS_Solution,23.149026974015566,0,0,66
2024-06-07,Paracetamol_500mg,23.149026974015566,0,0,43
2024-06-07,Antibiotic_A,23.149026974015566,0,0,34
2024-06-07,Sunscreen,23.149026974015566,0,0,21
2024-06-07,Travel_Antidiarrheal,23.149026974015566,0,0,21
2024-06-08,ORS_Solution,25.579493213024264,1,0,95
2024-06-08,Paracetamol_500mg,25.579493213024264,1,0,37
2024-06-08,Antibiotic_A,25.579493213024264,1,0,28
2024-06-08,Sunscreen,25.579493213024264,1,0,24
2024-06-08,Travel_Antidiarrheal,25.579493213024264,1,0,24
2024-06-09,ORS_Solution,24.044259706676165,1,0,87
2024-06-09,Paracetamol_500mg,24.044259706676165,1,0,41
2024-06-09,Antibiotic_A,24.044259706676165,1,0,35
2024-06-09,Sunscreen,24.044259706676165,1,0,36
2024-06-09,Travel_Antidiarrheal,24.044259706676165,1,0,36
2024-06-10,ORS_Solution,24.536171520685823,0,0,81
2024-06-10,Paracetamol_500mg,24.536171520685823,0,0,44
2024-06-10,Antibiotic_A,24.536171520685823,0,0,31
2024-06-10,Sunscreen,24.536171520685823,0,0,14
2024-06-10,Travel_Antidiarrheal,24.536171520685823,0,0,14
2024-06-11,ORS_Solution,25.261931896734207,0,0,79
2024-06-11,Paracetamol_500mg,25.261931896734207,0,0,45
2024-06-11,Antibiotic_A,25.261931896734207,0,0,22
2024-06-11,Sunscreen,25.261931896734207,0,0,32
2024-06-11,Travel_Antidiarrheal,25.261931896734207,0,0,32
2024-06-12,ORS_Solution,19.6045970115513,0,0,73
2024-06-12,Paracetamol_500mg,19.6045970115513,0,0,32
2024-06-12,Antibiotic_A,19.6045970115513,0,0,25
2024-06-12,Sunscreen,19.6045970115513,0,0,18
2024-06-12,Travel_Antidiarrheal,19.6045970115513,0,0,18
2024-06-13,ORS_Solution,22.110491677139397,0,0,74
2024-06-13,Paracetamol_500mg,22.110491677139397,0,0,30
2024-06-13,Antibiotic_A,22.110491677139397,0,0,31
2024-06-13,Sunscreen,22.110491677139397,0,0,12
2024-06-13,Travel_Antidiarrheal,22.110491677139397,0,0,12
2024-06-14,ORS_Solution,21.814851579875718,0,0,66
2024-06-14,Paracetamol_500mg,21.814851579875718,0,0,41
2024-06-14,Antibiotic_A,21.814851579875718,0,0,27
2024-06-14,Sunscreen,21.814851579875718,0,0,15
2024-06-14,Travel_Antidiarrheal,21.814851579875718,0,0,15
2024-06-15,ORS_Solution,22.955009159125233,1,0,82
2024-06-15,Paracetamol_500mg,22.955009159125233,1,0,41
2024-06-15,Antibiotic_A,22.955009159125233,1,0,24
2024-06-15,Sunscreen,22.955009159125233,1,0,23
2024-06-15,Travel_Antidiarrheal,22.955009159125233,1,0,23
2024-06-16,ORS_Solution,21.50235491490689,1,0,89
2024-06-16,Paracetamol_500mg,21.50235491490689,1,0,37
2024-06-16,Antibiotic_A,21.50235491490689,1,0,23
2024-06-16,Sunscreen,21.50235491490689,1,0,14
2024-06-16,Travel_Antidiarrheal,21.50235491490689,1,0,14
2024-06-17,ORS_Solution,20.483677125489454,0,0,74
2024-06-17,Paracetamol_500mg,20.483677125489454,0,0,35
2024-06-17,Antibiotic_A,20.483677125489454,0,0,20
2024-06-17,Sunscreen,20.483677125489454,0,0,14
2024-06-17,Travel_Antidiarrheal,20.483677125489454,0,0,14
2024-06-18,ORS_Solution,19.831846936329274,0,0,80
2024-06-18,Paracetamol_500mg,19.831846936329274,0,0,33
2024-06-18,Antibiotic_A,19.831846936329274,0,0,24
2024-06-18,Sunscreen,19.831846936329274,0,0,23
2024-06-18,Travel_Antidiarrheal,19.831846936329274,0,0,23
2024-06-19,ORS_Solution,23.863014798879867,0,0,76
2024-06-19,Paracetamol_500mg,23.863014798879867,0,0,30
2024-06-19,Antibiotic_A,23.863014798879867,0,0,31
2024-06-19,Sunscreen,23.863014798879867,0,0,19
2024-06-19,Travel_Antidiarrheal,23.863014798879867,0,0,19
2024-06-20,ORS_Solution,25.25830948696996,0,0,69
2024-06-20,Paracetamol_500mg,25.25830948696996,0,0,41
2024-06-20,Antibiotic_A,25.25830948696996,0,0,27
2024-06-20,Sunscreen,25.25830948696996,0,0,19
2024-06-20,Travel_Antidiarrheal,25.25830948696996,0,0,19
2024-06-21,ORS_Solution,20.952439941002368,0,0,68
2024-06-21,Paracetamol_500mg,20.952439941002368,0,0,49
2024-06-21,Antibiotic_A,20.952439941002368,0,0,28
2024-06-21,Sunscreen,20.952439941002368,0,0,20
2024-06-21,Travel_Antidiarrheal,20.952439941002368,0,0,20
2024-06-22,ORS_Solution,16.902866755500582,1,0,73
2024-06-22,Paracetamol_500mg,16.902866755500582,1,0,37
2024-06-22,Antibiotic_A,16.902866755500582,1,0,30
2024-06-22,Sunscreen,16.902866755500582,1,0,19
2024-06-22,Travel_Antidiarrheal,16.902866755500582,1,0,19
2024-06-23,ORS_Solution,21.461964650167033,1,0,75
2024-06-23,Paracetamol_500mg,21.461964650167033,1,0,43
2024-06-23,Antibiotic_A,21.461964650167033,1,0,34
2024-06-23,Sunscreen,21.461964650167033,1,0,12
2024-06-23,Travel_Antidiarrheal,21.461964650167033,1,0,12
2024-06-24,ORS_Solution,22.692833680603876,0,0,76
2024-06-24,Paracetamol_500mg,22.692833680603876,0,0,30
2024-06-24,Antibiotic_A,22.692833680603876,0,0,29
2024-06-24,Sunscreen,22.692833680603876,0,0,27
2024-06-24,Travel_Antidiarrheal,22.692833680603876,0,0,27
2024-06-25,ORS_Solution,20.677116740081676,0,0,64
2024-06-25,Paracetamol_500mg,20.677116740081676,0,0,41
2024-06-25,Antibiotic_A,20.677116740081676,0,0,36
2024-06-25,Sunscreen,20.677116740081676,0,0,19
2024-06-25,Travel_Antidiarrheal,20.677116740081676,0,0,19
2024-06-26,ORS_Solution,19.192322954163924,0,0,73
2024-06-26,Paracetamol_500mg,19.192322954163924,0,0,36
2024-06-26,Antibiotic_A,19.192322954163924,0,0,23
2024-06-26,Sunscreen,19.192322954163924,0,0,21
2024-06-26,Travel_Antidiarrheal,19.192322954163924,0,0,21
2024-06-27,ORS_Solution,18.03112372760213,0,0,59
2024-06-27,Paracetamol_500mg,18.03112372760213,0,0,23
2024-06-27,Antibiotic_A,18.03112372760213,0,0,24
2024-06-27,Sunscreen,18.03112372760213,0,0,19
2024-06-27,Travel_Antidiarrheal,18.03112372760213,0,0,19
2024-06-28,ORS_Solution,19.39549635176084,0,0,75
2024-06-28,Paracetamol_500mg,19.39549635176084,0,0,50
2024-06-28,Antibiotic_A,19.39549635176084,0,0,29
2024-06-28,Sunscreen,19.39549635176084,0,0,28
2024-06-28,Travel_Antidiarrheal,19.39549635176084,0,0,28
2024-06-29,ORS_Solution,20.942396481572164,1,0,91
2024-06-29,Paracetamol_500mg,20.942396481572164,1,0,27
2024-06-29,Antibiotic_A,20.942396481572164,1,0,25
2024-06-29,Sunscreen,20.942396481572164,1,0,12
2024-06-29,Travel_Antidiarrheal,20.942396481572164,1,0,12
2024-06-30,ORS_Solution,17.828888622692816,1,0,80
2024-06-30,Paracetamol_500mg,17.828888622692816,1,0,46
2024-06-30,Antibiotic_A,17.828888622692816,1,0,27
2024-06-30,Sunscreen,17.828888622692816,1,0,11
2024-06-30,Travel_Antidiarrheal,17.828888622692816,1,0,11
2024-07-01,ORS_Solution,19.197122880087345,0,0,62
2024-07-01,Paracetamol_500mg,19.197122880087345,0,0,49
2024-07-01,Antibiotic_A,19.197122880087345,0,0,24
2024-07-01,Sunscreen,19.197122880087345,0,0,12
2024-07-01,Travel_Antidiarrheal,19.197122880087345,0,0,12
2024-07-02,ORS_Solution,18.446123500916485,0,0,66
2024-07-02,Paracetamol_500mg,18.446123500916485,0,0,21
2024-07-02,Antibiotic_A,18.446123500916485,0,0,31
2024-07-02,Sunscreen,18.446123500916485,0,0,23
2024-07-02,Travel_Antidiarrheal,18.446123500916485,0,0,23
2024-07-03,ORS_Solution,19.513341912080236,0,0,75
2024-07-03,Paracetamol_500mg,19.513341912080236,0,0,45
2024-07-03,Antibiotic_A,19.513341912080236,0,0,24
2024-07-03,Sunscreen,19.513341912080236,0,0,21
2024-07-03,Travel_Antidiarrheal,19.513341912080236,0,0,21
2024-07-04,ORS_Solution,19.737362762283396,0,0,65
2024-07-04,Paracetamol_500mg,19.737362762283396,0,0,44
2024-07-04,Antibiotic_A,19.737362762283396,0,0,31
2024-07-04,Sunscreen,19.737362762283396,0,0,16
2024-07-04,Travel_Antidiarrheal,19.737362762283396,0,0,16
2024-07-05,ORS_Solution,16.080156693519648,0,0,56
2024-07-05,Paracetamol_500mg,16.080156693519648,0,0,47
2024-07-05,Antibiotic_A,16.080156693519648,0,0,26
2024-07-05,Sunscreen,16.080156693519648,0,0,14
2024-07-05,Travel_Antidiarrheal,16.080156693519648,0,0,14
2024-07-06,ORS_Solution,18.32750841272287,1,0,73
2024-07-06,Paracetamol_500mg,18.32750841272287,1,0,42
2024-07-06,Antibiotic_A,18.32750841272287,1,0,25
2024-07-06,Sunscreen,18.32750841272287,1,0,19
2024-07-06,Travel_Antidiarrheal,18.32750841272287,1,0,19
2024-07-07,ORS_Solution,19.354321519005286,1,0,60
2024-07-07,Paracetamol_500mg,19.354321519005286,1,0,33
2024-07-07,Antibiotic_A,19.354321519005286,1,0,28
2024-07-07,Sunscreen,19.354321519005286,1,0,15
2024-07-07,Travel_Antidiarrheal,19.354321519005286,1,0,15
2024-07-08,ORS_Solution,17.703250740895722,0,0,61
2024-07-08,Paracetamol_500mg,17.703250740895722,0,0,34
2024-07-08,Antibiotic_A,17.703250740895722,0,0,29
2024-07-08,Sunscreen,17.703250740895722,0,0,26
2024-07-08,Travel_Antidiarrheal,17.703250740895722,0,0,26
2024-07-09,ORS_Solution,16.820993528600823,0,0,59
2024-07-09,Paracetamol_500mg,16.820993528600823,0,0,45
2024-07-09,Antibiotic_A,16.820993528600823,0,0,25
2024-07-09,Sunscreen,16.820993528600823,0,0,27
2024-07-09,Travel_Antidiarrheal,16.820993528600823,0,0,27
2024-07-10,ORS_Solution,14.715118108930909,0,0,49
2024-07-10,Paracetamol_500mg,14.715118108930909,0,0,40
2024-07-10,Antibiotic_A,14.715118108930909,0,0,29
2024-07-10,Sunscreen,14.715118108930909,0,0,17
2024-07-10,Travel_Antidiarrheal,14.715118108930909,0,0,17
2024-07-11,ORS_Solution,14.456322480883136,0,0,69
2024-07-11,Paracetamol_500mg,14.456322480883136,0,0,32
2024-07-11,Antibiotic_A,14.456322480883136,0,0,25
2024-07-11,Sunscreen,14.456322480883136,0,0,27
2024-07-11,Travel_Antidiarrheal,14.456322480883136,0,0,27
2024-07-12,ORS_Solution,13.761671404594626,0,0,61
2024-07-12,Paracetamol_500mg,13.761671404594626,0,0,33
2024-07-12,Antibiotic_A,13.761671404594626,0,0,25
2024-07-12,Sunscreen,13.761671404594626,0,0,17
2024-07-12,Travel_Antidiarrheal,13.761671404594626,0,0,17
2024-07-13,ORS_Solution,17.856645171359173,1,0,75
2024-07-13,Paracetamol_500mg,17.856645171359173,1,0,45
2024-07-13,Antibiotic_A,17.856645171359173,1,0,18
2024-07-13,Sunscreen,17.856645171359173,1,0,19
2024-07-13,Travel_Antidiarrheal,17.856645171359173,1,0,19
2024-07-14,ORS_Solution,14.604758657086537,1,0,61
2024-07-14,Paracetamol_500mg,14.604758657086537,1,0,39
2024-07-14,Antibiotic_A,14.604758657086537,1,0,29
2024-07-14,Sunscreen,14.604758657086537,1,0,23
2024-07-14,Travel_Antidiarrheal,14.604758657086537,1,0,23
2024-07-15,ORS_Solution,21.125245876345364,0,0,70
2024-07-15,Paracetamol_500mg,21.125245876345364,0,0,34
2024-07-15,Antibiotic_A,21.125245876345364,0,0,29
2024-07-15,Sunscreen,21.125245876345364,0,0,18
2024-07-15,Travel_Antidiarrheal,21.125245876345364,0,0,18
2024-07-16,ORS_Solution,20.668842984353684,0,0,74
2024-07-16,Paracetamol_500mg,20.668842984353684,0,0,46
2024-07-16,Antibiotic_A,20.668842984353684,0,0,31
2024-07-16,Sunscreen,20.668842984353684,0,0,12
2024-07-16,Travel_Antidiarrheal,20.668842984353684,0,0,12
2024-07-17,ORS_Solution,18.087485038027605,0,0,70
2024-07-17,Paracetamol_500mg,18.087485038027605,0,0,47
2024-07-17,Antibiotic_A,18.087485038027605,0,0,22
2024-07-17,Sunscreen,18.087485038027605,0,0,19
2024-07-17,Travel_Antidiarrheal,18.087485038027605,0,0,19
2024-07-18,ORS_Solution,18.125535219268603,0,0,66
2024-07-18,Paracetamol_500mg,18.125535219268603,0,0,32
2024-07-18,Antibiotic_A,18.125535219268603,0,0,28
2024-07-18,Sunscreen,18.125535219268603,0,0,13
2024-07-18,Travel_Antidiarrheal,18.125535219268603,0,0,13
2024-07-19,ORS_Solution,16.374257662848898,0,0,64
2024-07-19,Paracetamol_500mg,16.374257662848898,0,0,50
2024-07-19,Antibiotic_A,16.374257662848898,0,0,30
2024-07-19,Sunscreen,16.374257662848898,0,0,18
2024-07-19,Travel_Antidiarrheal,16.374257662848898,0,0,18
2024-07-20,ORS_Solution,14.23450913365588,1,0,67
2024-07-20,Paracetamol_500mg,14.23450913365588,1,0,51
2024-07-20,Antibiotic_A,14.23450913365588,1,0,35
2024-07-20,Sunscreen,14.23450913365588,1,0,15
2024-07-20,Travel_Antidiarrheal,14.23450913365588,1,0,15
2024-07-21,ORS_Solution,16.681664106738378,1,0,76
2024-07-21,Paracetamol_500mg,16.681664106738378,1,0,38
2024-07-21,Antibiotic_A,16.681664106738378,1,0,27
2024-07-21,Sunscreen,16.681664106738378,1,0,20
2024-07-21,Travel_Antidiarrheal,16.681664106738378,1,0,20
2024-07-22,ORS_Solution,13.03934014604599,0,0,69
2024-07-22,Paracetamol_500mg,13.03934014604599,0,0,44
2024-07-22,Antibiotic_A,13.03934014604599,0,0,31
2024-07-22,Sunscreen,13.03934014604599,0,0,15
2024-07-22,Travel_Antidiarrheal,13.03934014604599,0,0,15
2024-07-23,ORS_Solution,19.06099157069488,0,0,69
2024-07-23,Paracetamol_500mg,19.06099157069488,0,0,45
2024-07-23,Antibiotic_A,19.06099157069488,0,0,33
2024-07-23,Sunscreen,19.06099157069488,0,0,24
2024-07-23,Travel_Antidiarrheal,19.06099157069488,0,0,24
2024-07-24,ORS_Solution,14.61437506583523,0,0,59
2024-07-24,Paracetamol_500mg,14.61437506583523,0,0,41
2024-07-24,Antibiotic_A,14.61437506583523,0,0,33
2024-07-24,Sunscreen,14.61437506583523,0,0,23
2024-07-24,Travel_Antidiarrheal,14.61437506583523,0,0,23
2024-07-25,ORS_Solution,13.854510776882233,0,0,60
2024-07-25,Paracetamol_500mg,13.854510776882233,0,0,51
2024-07-25,Antibiotic_A,13.854510776882233,0,0,29
2024-07-25,Sunscreen,13.854510776882233,0,0,18
2024-07-25,Travel_Antidiarrheal,13.854510776882233,0,0,18
2024-07-26,ORS_Solution,16.638286942478974,0,0,67
2024-07-26,Paracetamol_500mg,16.638286942478974,0,0,44
2024-07-26,Antibiotic_A,16.638286942478974,0,0,33
2024-07-26,Sunscreen,16.638286942478974,0,0,18
2024-07-26,Travel_Antidiarrheal,16.638286942478974,0,0,18
2024-07-27,ORS_Solution,18.011350339671157,1,0,67
2024-07-27,Paracetamol_500mg,18.011350339671157,1,0,57
2024-07-27,Antibiotic_A,18.011350339671157,1,0,27
2024-07-27,Sunscreen,18.011350339671157,1,0,19
2024-07-27,Travel_Antidiarrheal,18.011350339671157,1,0,19
2024-07-28,ORS_Solution,17.6965091191387,1,0,75
2024-07-28,Paracetamol_500mg,17.6965091191387,1,0,33
2024-07-28,Antibiotic_A,17.6965091191387,1,0,30
2024-07-28,Sunscreen,17.6965091191387,1,0,20
2024-07-28,Travel_Antidiarrheal,17.6965091191387,1,0,20
2024-07-29,ORS_Solution,16.50206466782651,0,0,67
2024-07-29,Paracetamol_500mg,16.50206466782651,0,0,35
2024-07-29,Antibiotic_A,16.50206466782651,0,0,23
2024-07-29,Sunscreen,16.50206466782651,0,0,16
2024-07-29,Travel_Antidiarrheal,16.50206466782651,0,0,16
2024-07-30,ORS_Solution,15.521052018956393,0,0,60
2024-07-30,Paracetamol_500mg,15.521052018956393,0,0,35
2024-07-30,Antibiotic_A,15.521052018956393,0,0,31
2024-07-30,Sunscreen,15.521052018956393,0,0,21
2024-07-30,Travel_Antidiarrheal,15.521052018956393,0,0,21
2024-07-31,ORS_Solution,13.942031969109117,0,0,60
2024-07-31,Paracetamol_500mg,13.942031969109117,0,0,48
2024-07-31,Antibiotic_A,13.942031969109117,0,0,23
2024-07-31,Sunscreen,13.942031969109117,0,0,17
2024-07-31,Travel_Antidiarrheal,13.942031969109117,0,0,17
2024-08-01,ORS_Solution,15.407065224446947,0,0,65
2024-08-01,Paracetamol_500mg,15.407065224446947,0,0,49
2024-08-01,Antibiotic_A,15.407065224446947,0,0,25
2024-08-01,Sunscreen,15.407065224446947,0,0,18
2024-08-01,Travel_Antidiarrheal,15.407065224446947,0,0,18
2024-08-02,ORS_Solution,15.074947986053452,0,0,54
2024-08-02,Paracetamol_500mg,15.074947986053452,0,0,38
2024-08-02,Antibiotic_A,15.074947986053452,0,0,28
2024-08-02,Sunscreen,15.074947986053452,0,0,23
2024-08-02,Travel_Antidiarrheal,15.074947986053452,0,0,23
2024-08-03,ORS_Solution,14.007060405865715,1,0,69
2024-08-03,Paracetamol_500mg,14.007060405865715,1,0,33
2024-08-03,Antibiotic_A,14.007060405865715,1,0,27
2024-08-03,Sunscreen,14.007060405865715,1,0,17
2024-08-03,Travel_Antidiarrheal,14.007060405865715,1,0,17
2024-08-04,ORS_Solution,15.720393447903366,1,0,69
2024-08-04,Paracetamol_500mg,15.720393447903366,1,0,52
2024-08-04,Antibiotic_A,15.720393447903366,1,0,31
2024-08-04,Sunscreen,15.720393447903366,1,0,16
2024-08-04,Travel_Antidiarrheal,15.720393447903366,1,0,16
2024-08-05,ORS_Solution,13.608982194579532,0,0,67
2024-08-05,Paracetamol_500mg,13.608982194579532,0,0,37
2024-08-05,Antibiotic_A,13.608982194579532,0,0,23
2024-08-05,Sunscreen,13.608982194579532,0,0,15
2024-08-05,Travel_Antidiarrheal,13.608982194579532,0,0,15
2024-08-06,ORS_Solution,11.710102734259028,0,0,48
2024-08-06,Paracetamol_500mg,11.710102734259028,0,0,17
2024-08-06,Antibiotic_A,11.710102734259028,0,0,30
2024-08-06,Sunscreen,11.710102734259028,0,0,17
2024-08-06,Travel_Antidiarrheal,11.710102734259028,0,0,17
2024-08-07,ORS_Solution,11.948589813324022,0,0,58
2024-08-07,Paracetamol_500mg,11.948589813324022,0,0,46
2024-08-07,Antibiotic_A,11.948589813324022,0,0,27
2024-08-07,Sunscreen,11.948589813324022,0,0,34
2024-08-07,Travel_Antidiarrheal,11.948589813324022,0,0,34
2024-08-08,ORS_Solution,17.265082104426508,0,0,67
2024-08-08,Paracetamol_500mg,17.265082104426508,0,0,42
2024-08-08,Antibiotic_A,17.265082104426508,0,0,24
2024-08-08,Sunscreen,17.265082104426508,0,0,19
2024-08-08,Travel_Antidiarrheal,17.265082104426508,0,0,19
2024-08-09,ORS_Solution,12.33492354099311,0,0,54
2024-08-09,Paracetamol_500mg,12.33492354099311,0,0,29
2024-08-09,Antibiotic_A,12.33492354099311,0,0,22
2024-08-09,Sunscreen,12.33492354099311,0,0,23
2024-08-09,Travel_Antidiarrheal,12.33492354099311,0,0,23
2024-08-10,ORS_Solution,13.164284177348284,1,0,72
2024-08-10,Paracetamol_500mg,13.164284177348284,1,0,37
2024-08-10,Antibiotic_A,13.164284177348284,1,0,21
2024-08-10,Sunscreen,13.164284177348284,1,0,17
2024-08-10,Travel_Antidiarrheal,13.164284177348284,1,0,17
2024-08-11,ORS_Solution,10.921630102817936,1,0,56
2024-08-11,Paracetamol_500mg,10.921630102817936,1,0,35
2024-08-11,Antibiotic_A,10.921630102817936,1,0,33
2024-08-11,Sunscreen,10.921630102817936,1,0,23
2024-08-11,Travel_Antidiarrheal,10.921630102817936,1,0,23
2024-08-12,ORS_Solution,14.211386379321743,0,0,59
